name,zip code tabulation area,zt36 d00,perimeter,lsad trans,zt36 d00 i,lsad,area,latitude,longitude,Total Population per ZIP Code
14779,14779,1345,0.722450472,5-Digit ZCTA,1344,Z5,0.00893844,42.218608,-78.742082,
12720,12720,1643,0.268110366,5-Digit ZCTA,1642,Z5,0.002825179,41.654423,-74.9168795,
12454,12454,1319,0.344739339,5-Digit ZCTA,1318,Z5,0.005298746,42.298689,-74.1650225,297
11230,11230,2412,0.096042609,5-Digit ZCTA,2411,Z5,0.000505581,40.6223305,-73.9661715,86408
120HH,120HH,1033,0.042903864,5-Digit ZCTA,1032,Z5,4.14E-05,42.7301665,-73.426105,
13662,13662,20,0.019641058,5-Digit ZCTA,19,Z5,2.30E-05,44.98882,-74.892373,16582
13667,13667,49,0.518850591,5-Digit ZCTA,48,Z5,0.007688302,44.834248,-74.9201465,3181
14141,14141,1126,1.097906274,5-Digit ZCTA,1125,Z5,0.021290985,42.5266545,-78.665126,7728
10533,10533,1830,0.195532645,5-Digit ZCTA,1829,Z5,0.001058553,41.041591,-73.8567345,7322
13646,13646,142,0.095512334,5-Digit ZCTA,141,Z5,0.000239808,44.4729425,-75.608997,2211
108HH,108HH,1889,0.087485192,5-Digit ZCTA,1888,Z5,5.78E-05,40.88982773,-73.784239,
129HH,129HH,160,0.01871314,5-Digit ZCTA,159,Z5,2.23E-05,44.415026,-74.3012905,
14132,14132,610,0.464268876,5-Digit ZCTA,609,Z5,0.007097433,43.1445555,-78.8753605,6218
121HH,121HH,1121,0.051819209,5-Digit ZCTA,1120,Z5,9.14E-05,42.60607,-73.9529215,
12738,12738,1652,0.239568854,5-Digit ZCTA,1651,Z5,0.001613296,41.6544735,-74.5636005,320
116HH,116HH,2420,0.628256998,5-Digit ZCTA,2419,Z5,0.001382965,40.58553162,-73.84707852,
12023,12023,1066,0.975447484,5-Digit ZCTA,1065,Z5,0.016419818,42.611147,-74.179609,2196
136HH,136HH,231,0.103784062,5-Digit ZCTA,230,Z5,7.14E-05,44.2106115,-75.0159345,
14466,14466,979,0.410960977,5-Digit ZCTA,978,Z5,0.00465899,42.7756045,-77.591314,1719
12917,12917,19,0.566333803,5-Digit ZCTA,18,Z5,0.012542869,44.92219,-74.1789835,1403
12491,12491,1538,0.611414138,5-Digit ZCTA,1537,Z5,0.002345576,41.9757605,-74.1340915,1675
11572,11572,2154,0.17611415,5-Digit ZCTA,2153,Z5,0.001377373,40.6343525,-73.6380735,
11958,11958,1833,0.173247052,5-Digit ZCTA,1832,Z5,0.000647383,41.03767892,-72.46535508,635
11566,11566,2198,0.035383076,5-Digit ZCTA,2197,Z5,4.78E-05,40.622752,-73.546821,
14145,14145,996,0.517724351,5-Digit ZCTA,995,Z5,0.008169103,42.7316385,-78.4433795,1618
137HH,137HH,1473,0.755681931,5-Digit ZCTA,1472,Z5,0.000472581,42.089124,-76.0968975,
13042,13042,497,0.622593364,5-Digit ZCTA,496,Z5,0.008840349,43.2742685,-75.8364595,2356
128HH,128HH,538,0.073509373,5-Digit ZCTA,537,Z5,4.90E-05,43.2545885,-74.209871,
11793,11793,2228,0.020940566,5-Digit ZCTA,2227,Z5,2.49E-05,40.613352,-73.5085705,32298
131HH,131HH,700,2.061342429,5-Digit ZCTA,699,Z5,0.003729331,42.9558,-76.7288265,
136HH,136HH,12,0.17842216,5-Digit ZCTA,11,Z5,0.000110007,44.9761702,-74.66430464,
14507,14507,1024,0.742017455,5-Digit ZCTA,1023,Z5,0.008522598,42.700868,-77.2586175,1351
109XX,109XX,1780,0.034278611,5-Digit ZCTA,1779,Z5,2.91E-05,41.2281945,-74.1201,
10970,10970,1784,0.533598501,5-Digit ZCTA,1783,Z5,0.003326817,41.1893405,-74.0711865,9993
13684,13684,145,1.293738392,5-Digit ZCTA,144,Z5,0.051594041,44.3368505,-75.0452835,1131
12964,12964,235,0.034601905,5-Digit ZCTA,234,Z5,4.79E-05,44.183174,-73.577291,161
14219,14219,2301,0.256367469,5-Digit ZCTA,2300,Z5,0.001914678,42.7920585,-78.82531885,11536
14433,14433,621,0.634012756,5-Digit ZCTA,620,Z5,0.011319034,43.0972845,-76.866128,
14822,14822,1193,0.785203827,5-Digit ZCTA,1192,Z5,0.011212867,42.4255165,-77.8525615,1169
138HH,138HH,1464,0.977833737,5-Digit ZCTA,1463,Z5,0.000565616,42.0617435,-76.31375274,
13670,13670,205,1.418264982,5-Digit ZCTA,204,Z5,0.039179146,44.178282,-75.0677175,430
131HH,131HH,2267,0.222956924,5-Digit ZCTA,2266,Z5,0.001075846,43.65565336,-76.17919398,
13433,13433,398,0.607041843,5-Digit ZCTA,397,Z5,0.007909797,43.577821,-75.2386455,
11940,11940,2444,0.255840722,5-Digit ZCTA,2443,Z5,0.001514797,40.808594,-72.758776,5210
11801,11801,1993,0.195495944,5-Digit ZCTA,1992,Z5,0.001844064,40.767049,-73.5253695,39553
11706,11706,2451,0.306504336,5-Digit ZCTA,2450,Z5,0.000714769,40.6319235,-73.24436347,
11702,11702,2161,0.038308863,5-Digit ZCTA,2160,Z5,7.97E-05,40.645,-73.2976135,
12508,12508,1689,0.425763347,5-Digit ZCTA,1688,Z5,0.004246428,41.488495,-73.9429815,19880
10537,10537,1734,0.121362847,5-Digit ZCTA,1733,Z5,0.000592838,41.3499005,-73.880509,2416
12725,12725,1529,1.001086211,5-Digit ZCTA,1528,Z5,0.017795438,41.9586495,-74.533062,277
12433,12433,1542,0.15178996,5-Digit ZCTA,1541,Z5,0.000950308,41.999978,-74.1619205,483
120HH,120HH,668,0.427431032,5-Digit ZCTA,667,Z5,0.002784994,43.099923,-74.197694,
10012,10012,2090,0.036173913,5-Digit ZCTA,2089,Z5,8.73E-05,40.7264215,-73.9980065,24090
137HH,137HH,1532,0.134897116,5-Digit ZCTA,1531,Z5,3.84E-05,42.031857,-76.4021425,
10128,10128,1995,0.061966736,5-Digit ZCTA,1994,Z5,0.000131786,40.780843,-73.952532,60453
11702,11702,2156,0.026431986,5-Digit ZCTA,2155,Z5,2.32E-05,40.652715,-73.2535285,14498
11770,11770,2450,0.072682787,5-Digit ZCTA,2449,Z5,0.000149016,40.64423356,-73.16191742,137
12944,12944,141,0.035635149,5-Digit ZCTA,140,Z5,4.94E-05,44.4766975,-73.592671,4080
10604,10604,1844,0.048382599,5-Digit ZCTA,1843,Z5,0.000110485,41.022226,-73.7232475,11250
11691,11691,2421,0.179644357,5-Digit ZCTA,2420,Z5,0.000758124,40.60208,-73.7631025,
13338,13338,359,2.203437407,5-Digit ZCTA,358,Z5,0.085151395,43.557348,-75.0046775,1206
11691,11691,2196,0.042448703,5-Digit ZCTA,2195,Z5,9.95E-05,40.620387,-73.801104,
14840,14840,1178,1.007890054,5-Digit ZCTA,1177,Z5,0.016797156,42.4497545,-77.1836245,3061
11217,11217,2397,0.06576972,5-Digit ZCTA,2396,Z5,0.000213552,40.6810195,-73.980461,35881
11209,11209,2409,0.144451301,5-Digit ZCTA,2408,Z5,0.000629736,40.62320445,-74.02894548,68853
13326,13326,953,1.242039893,5-Digit ZCTA,952,Z5,0.028739312,42.7134705,-74.917805,5561
10567,10567,1749,0.622236688,5-Digit ZCTA,1748,Z5,0.006270487,41.2827815,-73.909581,19929
10523,10523,1819,0.21454333,5-Digit ZCTA,1818,Z5,0.001061998,41.061208,-73.8219495,7444
11102,11102,2000,0.073244044,5-Digit ZCTA,1999,Z5,0.000228095,40.7728595,-73.9255295,34133
13654,13654,87,0.587875873,5-Digit ZCTA,86,Z5,0.003851437,44.6351255,-75.377873,2461
10601,10601,1837,0.099637963,5-Digit ZCTA,1836,Z5,0.000319651,41.029097,-73.7580755,11376
11731,11731,2360,0.35305505,5-Digit ZCTA,2359,Z5,0.002455037,40.8582475,-73.315061,30184
147HH,147HH,1195,0.808325333,5-Digit ZCTA,1194,Z5,0.000339613,42.3961125,-78.112911,
11941,11941,1931,0.212847599,5-Digit ZCTA,1930,Z5,0.001212482,40.829715,-72.723519,1986
12010,12010,758,1.007673434,5-Digit ZCTA,757,Z5,0.019493784,42.97244,-74.121087,
122HH,122HH,1056,0.22615343,5-Digit ZCTA,1055,Z5,0.000153839,42.659834,-73.732266,
12849,12849,445,0.142706236,5-Digit ZCTA,444,Z5,0.000900184,43.4470515,-73.3019945,385
14551,14551,2279,0.721953587,5-Digit ZCTA,2278,Z5,0.012080703,43.2144985,-77.0415265,5651
13420,13420,347,2.015397755,5-Digit ZCTA,346,Z5,0.036864591,43.65202,-74.966143,1266
117HH,117HH,2359,0.007273214,5-Digit ZCTA,2358,Z5,4.47E-07,40.89817399,-73.619321,
11581,11581,2149,0.158556674,5-Digit ZCTA,2148,Z5,0.000744233,40.6490035,-73.7142925,20844
14803,14803,1351,0.678964102,5-Digit ZCTA,1350,Z5,0.006938398,42.2417235,-77.788211,1174
14872,14872,1375,0.195585914,5-Digit ZCTA,1374,Z5,0.000941369,42.231633,-76.867675,605
12148,12148,904,0.514863899,5-Digit ZCTA,903,Z5,0.004101798,42.8403265,-73.834766,4569
11709,11709,2352,0.123955704,5-Digit ZCTA,2351,Z5,0.000400614,40.907798,-73.55685243,6669
13026,13026,987,0.576304556,5-Digit ZCTA,986,Z5,0.008142737,42.742547,-76.654241,1914
148HH,148HH,1543,0.054237613,5-Digit ZCTA,1542,Z5,2.69E-05,42.00750458,-76.63155048,
12846,12846,460,0.56373193,5-Digit ZCTA,459,Z5,0.01439458,43.325101,-73.8136575,3298
12489,12489,1618,0.100619096,5-Digit ZCTA,1617,Z5,0.000315436,41.7536175,-74.3501285,1292
12966,12966,37,0.925833425,5-Digit ZCTA,36,Z5,0.025402352,44.8060085,-74.417237,2915
12054,12054,1100,0.622825059,5-Digit ZCTA,1099,Z5,0.00493821,42.6098735,-73.869654,16918
13082,13082,646,0.534679933,5-Digit ZCTA,645,Z5,0.007146046,43.099549,-75.953955,4871
129HH,129HH,169,0.170262401,5-Digit ZCTA,168,Z5,0.00049209,44.3644605,-74.2568175,
14616,14616,560,0.038783473,5-Digit ZCTA,559,Z5,8.93E-05,43.2345815,-77.6892605,28534
12516,12516,1442,0.436544744,5-Digit ZCTA,1441,Z5,0.005947538,42.11286534,-73.55641459,1833
14092,14092,667,0.048482195,5-Digit ZCTA,666,Z5,8.61E-05,43.136305,-79.0122155,11086
12923,12923,11,0.646219154,5-Digit ZCTA,10,Z5,0.016907854,44.94412995,-73.91660709,632
13030,13030,609,0.526751225,5-Digit ZCTA,608,Z5,0.006112892,43.153453,-75.985717,3892
11412,11412,2115,0.111346752,5-Digit ZCTA,2114,Z5,0.000536734,40.6956435,-73.760402,34882
12090,12090,859,0.59991129,5-Digit ZCTA,858,Z5,0.016506611,42.88205,-73.370032,6262
12047,12047,1005,0.065578472,5-Digit ZCTA,1004,Z5,0.000152893,42.7709775,-73.687162,19664
13140,13140,635,0.496888532,5-Digit ZCTA,634,Z5,0.00478044,43.1185365,-76.646915,
10923,10923,1787,0.150493091,5-Digit ZCTA,1786,Z5,0.000622804,41.205144,-74.0001345,8732
10453,10453,1922,0.073661352,5-Digit ZCTA,1921,Z5,0.000252515,40.8528785,-73.9139055,78309
121HH,121HH,1157,0.717751018,5-Digit ZCTA,1156,Z5,0.001111709,42.4546705,-73.773525,
12942,12942,200,0.7105457,5-Digit ZCTA,199,Z5,0.018064726,44.2359995,-73.800242,646
124HH,124HH,1461,0.17328282,5-Digit ZCTA,1460,Z5,0.000217081,42.118874,-74.727181,
10530,10530,1841,0.133360567,5-Digit ZCTA,1840,Z5,0.000787117,41.022573,-73.8057385,
138HH,138HH,1404,0.179274523,5-Digit ZCTA,1403,Z5,6.64E-05,42.205733,-75.563173,
12474,12474,1269,0.617479975,5-Digit ZCTA,1268,Z5,0.010125201,42.3134955,-74.587189,1162
10954,10954,1810,0.300483603,5-Digit ZCTA,1809,Z5,0.002061992,41.0951955,-74.0106835,23045
14710,14710,1429,0.884050575,5-Digit ZCTA,1428,Z5,0.01500772,42.08564134,-79.4356625,3540
13835,13835,1242,0.75791943,5-Digit ZCTA,1241,Z5,0.012170138,42.3853105,-76.153952,1511
12444,12444,1353,0.382041799,5-Digit ZCTA,1352,Z5,0.004429578,42.259002,-74.2694045,497
148HH,148HH,1219,0.097499657,5-Digit ZCTA,1218,Z5,0.000313296,42.444875,-77.09987,
14891,14891,1239,0.790441173,5-Digit ZCTA,1238,Z5,0.014741631,42.3691875,-76.9565685,4149
13750,13750,1188,0.56063763,5-Digit ZCTA,1187,Z5,0.006931542,42.4698585,-74.828931,1092
129HH,129HH,314,0.043899181,5-Digit ZCTA,313,Z5,6.93E-05,43.9130145,-73.5380625,
12808,12808,341,0.458904136,5-Digit ZCTA,340,Z5,0.005438128,43.7450195,-73.724553,306
11414,11414,2145,0.148116371,5-Digit ZCTA,2144,Z5,0.000645394,40.658511,-73.844273,26148
11379,11379,2093,0.102243163,5-Digit ZCTA,2092,Z5,0.000527291,40.7169745,-73.8809895,34821
12151,12151,854,0.143071641,5-Digit ZCTA,853,Z5,0.000760058,42.925712,-73.787152,708
12442,12442,1376,0.578633735,5-Digit ZCTA,1375,Z5,0.004699711,42.2214175,-74.2580755,953
13054,13054,588,0.024613668,5-Digit ZCTA,587,Z5,3.06E-05,43.204949,-75.706841,1582
11569,11569,2236,0.026747914,5-Digit ZCTA,2235,Z5,3.33E-05,40.607953,-73.611523,
12083,12083,1196,0.74277227,5-Digit ZCTA,1195,Z5,0.011354007,42.4309795,-74.0416055,3795
11961,11961,2342,0.373051112,5-Digit ZCTA,2341,Z5,0.005336686,40.8974475,-72.883259,
11789,11789,1860,0.097383172,5-Digit ZCTA,1859,Z5,0.000514222,40.95573737,-72.9712275,7895
11558,11558,2223,0.091064943,5-Digit ZCTA,2222,Z5,0.00028007,40.606903,-73.650974,
12873,12873,607,0.453746358,5-Digit ZCTA,606,Z5,0.00724042,43.13011432,-73.31815688,736
133HH,133HH,301,0.087804801,5-Digit ZCTA,300,Z5,7.03E-05,43.9293835,-75.3570815,
136HH,136HH,241,0.199538806,5-Digit ZCTA,240,Z5,0.000669472,44.153021,-75.3981775,
12468,12468,1290,0.738564284,5-Digit ZCTA,1289,Z5,0.012484147,42.3045125,-74.4031185,1036
11234,11234,2410,0.398275304,5-Digit ZCTA,2409,Z5,0.001985756,40.6100185,-73.910875,
128XX,128XX,428,0.544863773,5-Digit ZCTA,427,Z5,0.006953525,43.4921565,-74.108106,
13624,13624,223,0.035767699,5-Digit ZCTA,222,Z5,4.84E-05,44.255272,-76.059365,
13662,13662,25,0.685448238,5-Digit ZCTA,24,Z5,0.008634627,44.9157415,-74.807813,
14036,14036,770,0.637482983,5-Digit ZCTA,769,Z5,0.015240035,42.9792595,-78.3728275,5201
11516,11516,2177,0.078830832,5-Digit ZCTA,2176,Z5,0.000262503,40.6280535,-73.7241255,7556
14760,14760,1438,0.787977273,5-Digit ZCTA,1437,Z5,0.009552693,42.102422,-78.403676,
14616,14616,547,0.209452784,5-Digit ZCTA,546,Z5,0.00144983,43.228512,-77.655829,
10314,10314,2254,0.026292097,5-Digit ZCTA,2253,Z5,4.56E-05,40.5765405,-74.203308,85510
13601,13601,245,1.956322102,5-Digit ZCTA,244,Z5,0.037089166,43.989888,-75.900394,
11003,11003,2111,0.140838964,5-Digit ZCTA,2110,Z5,0.000949977,40.6988255,-73.705066,41356
128HH,128HH,363,0.067640252,5-Digit ZCTA,362,Z5,0.000156126,43.704251,-74.1266895,
11718,11718,2091,0.105415036,5-Digit ZCTA,2090,Z5,0.000254778,40.715141,-73.2614435,3103
12304,12304,986,0.290048463,5-Digit ZCTA,985,Z5,0.002152455,42.7661265,-73.8950175,21482
13640,13640,174,0.519548073,5-Digit ZCTA,173,Z5,0.004005294,44.32523309,-75.98893743,
12789,12789,1625,0.31702902,5-Digit ZCTA,1624,Z5,0.00281412,41.6977505,-74.572561,1838
13648,13648,220,1.59677079,5-Digit ZCTA,219,Z5,0.050464903,44.1273345,-75.30816,2424
11793,11793,2110,0.263021076,5-Digit ZCTA,2109,Z5,0.001737517,40.669543,-73.5118195,
12827,12827,415,1.183979017,5-Digit ZCTA,414,Z5,0.035359404,43.4355495,-73.4968105,3877
140HH,140HH,995,0.037649664,5-Digit ZCTA,994,Z5,8.38E-05,42.785358,-78.2275525,
13825,13825,1183,0.763429366,5-Digit ZCTA,1182,Z5,0.015638031,42.43635,-75.2050815,3442
11569,11569,2240,0.036113909,5-Digit ZCTA,2239,Z5,2.92E-05,40.604103,-73.6266735,
13120,13120,824,0.44716961,5-Digit ZCTA,823,Z5,0.004144014,42.947032,-76.188656,2328
13037,13037,648,0.724785124,5-Digit ZCTA,647,Z5,0.011836837,43.057958,-75.8672155,8897
129HH,129HH,247,0.061432145,5-Digit ZCTA,246,Z5,8.38E-05,44.114475,-74.6613235,
12401,12401,1569,0.089022418,5-Digit ZCTA,1568,Z5,0.000268078,41.881497,-74.0270675,
11365,11365,2067,0.140173887,5-Digit ZCTA,2066,Z5,0.000656268,40.7389365,-73.7896455,42252
129HH,129HH,157,0.331477719,5-Digit ZCTA,156,Z5,0.000682901,44.415119,-74.2718615,
14904,14904,1508,0.350258806,5-Digit ZCTA,1507,Z5,0.001865385,42.068324,-76.821623,16269
11557,11557,2212,0.068430992,5-Digit ZCTA,2211,Z5,0.000149494,40.6135035,-73.689875,7823
14222,14222,869,0.121097114,5-Digit ZCTA,868,Z5,0.000343734,42.919707,-78.8779075,14046
10452,10452,1936,0.066821723,5-Digit ZCTA,1935,Z5,0.000265121,40.836479,-73.9222555,75371
10920,10920,1797,0.217185304,5-Digit ZCTA,1796,Z5,0.001657648,41.153505,-73.9369385,8554
11947,11947,2338,0.055523431,5-Digit ZCTA,2337,Z5,0.00010803,40.948835,-72.576599,416
11769,11769,2061,0.17447597,5-Digit ZCTA,2060,Z5,0.001186982,40.7354155,-73.128557,9506
136HH,136HH,178,0.222819295,5-Digit ZCTA,177,Z5,6.95E-05,44.3277395,-75.5815595,
11934,11934,2373,0.20480533,5-Digit ZCTA,2372,Z5,0.001295597,40.80073,-72.790481,7263
10016,10016,2064,0.051230315,5-Digit ZCTA,2063,Z5,0.000152324,40.7449385,-73.9783405,54183
13071,13071,1030,0.423383379,5-Digit ZCTA,1029,Z5,0.006825929,42.6817245,-76.5372865,1023
113HH,113HH,1983,0.098224249,5-Digit ZCTA,1982,Z5,0.000408935,40.78312938,-73.76288985,
10512,10512,1692,0.879591312,5-Digit ZCTA,1691,Z5,0.016894218,41.4323705,-73.7167185,25590
13164,13164,690,0.435000077,5-Digit ZCTA,689,Z5,0.004093794,43.0871145,-76.3227895,2338
14878,14878,1208,0.396701322,5-Digit ZCTA,1207,Z5,0.004444887,42.4494315,-76.9519935,781
141HH,141HH,535,0.194292527,5-Digit ZCTA,534,Z5,0.000345629,43.22973327,-79.058268,
12569,12569,1615,0.469996134,5-Digit ZCTA,1614,Z5,0.006895008,41.729283,-73.79268,
14618,14618,710,0.04672906,5-Digit ZCTA,709,Z5,0.000109411,43.091113,-77.563771,22920
12051,12051,1275,0.536542234,5-Digit ZCTA,1274,Z5,0.005231196,42.347978,-73.836254,7070
12484,12484,1561,0.495321177,5-Digit ZCTA,1560,Z5,0.005949549,41.870854,-74.172174,2733
10504,10504,1796,0.483080191,5-Digit ZCTA,1795,Z5,0.00457465,41.1249125,-73.69413,851
14028,14028,2435,0.276390339,5-Digit ZCTA,2434,Z5,0.003193761,43.3149555,-78.7172565,1595
14770,14770,1468,0.613314251,5-Digit ZCTA,1467,Z5,0.009219108,42.0597555,-78.29067369,2963
128HH,128HH,323,0.293502482,5-Digit ZCTA,322,Z5,0.000831239,43.8518985,-74.4878515,
14415,14415,1014,0.080641076,5-Digit ZCTA,1013,Z5,0.000244499,42.754194,-77.0223195,132
12534,12534,1393,0.043031834,5-Digit ZCTA,1392,Z5,9.02E-05,42.2267495,-73.840491,
136HH,136HH,143,0.074861898,5-Digit ZCTA,142,Z5,0.000225559,44.470542,-75.516395,
128HH,128HH,329,0.053384901,5-Digit ZCTA,328,Z5,0.000117167,43.8293655,-74.3343365,
11373,11373,2071,0.089351117,5-Digit ZCTA,2070,Z5,0.000481317,40.735138,-73.8775085,100820
11566,11566,2208,0.023047438,5-Digit ZCTA,2207,Z5,2.30E-05,40.619552,-73.53595,35321
12540,12540,1632,0.682538518,5-Digit ZCTA,1631,Z5,0.009249144,41.67242,-73.7206145,7802
14555,14555,2285,0.027277823,5-Digit ZCTA,2284,Z5,4.82E-05,43.2564595,-76.9497935,974
14532,14532,803,0.801242011,5-Digit ZCTA,802,Z5,0.011575578,42.957454,-77.011701,4431
14735,14735,1182,1.216482012,5-Digit ZCTA,1181,Z5,0.022653101,42.4426835,-78.1092,
12460,12460,1253,0.174256687,5-Digit ZCTA,1252,Z5,0.000924407,42.409603,-74.16582,277
12159,12159,1075,0.522812308,5-Digit ZCTA,1074,Z5,0.003767461,42.641574,-73.8748355,
12956,12956,249,0.459533273,5-Digit ZCTA,248,Z5,0.003646193,44.083335,-73.5131495,1259
13746,13746,1388,0.103392913,5-Digit ZCTA,1387,Z5,0.000187424,42.2350345,-75.8667035,2539
10985,10985,1674,0.031534455,5-Digit ZCTA,1673,Z5,6.83E-05,41.5838495,-74.372882,
134HH,134HH,564,0.389587395,5-Digit ZCTA,563,Z5,0.000148962,43.1854195,-75.0227485,
12859,12859,578,0.458106848,5-Digit ZCTA,577,Z5,0.005281426,43.171629,-73.9169285,2220
12108,12108,384,1.420234865,5-Digit ZCTA,383,Z5,0.024704068,43.5234145,-74.42287,416
11967,11967,1917,0.494699966,5-Digit ZCTA,1916,Z5,0.003768127,40.801546,-72.8785635,26583
11501,11501,2043,0.159994782,5-Digit ZCTA,2042,Z5,0.00053372,40.7458505,-73.6372225,19148
13820,13820,1112,1.219109851,5-Digit ZCTA,1111,Z5,0.030408945,42.499516,-75.0142355,22455
14433,14433,722,0.477871527,5-Digit ZCTA,721,Z5,0.008017015,43.031303,-76.877404,4629
14032,14032,707,0.557800642,5-Digit ZCTA,706,Z5,0.006818421,43.0458575,-78.62675,7989
13343,13343,356,0.391164599,5-Digit ZCTA,355,Z5,0.002622858,43.7087145,-75.4153475,1658
13809,13809,1225,0.569135026,5-Digit ZCTA,1224,Z5,0.006168047,42.3965095,-75.434816,1517
11702,11702,2167,0.030547177,5-Digit ZCTA,2166,Z5,4.21E-05,40.6429,-73.3889165,
105HH,105HH,1730,0.071514006,5-Digit ZCTA,1729,Z5,0.000136092,41.377398,-73.6544745,
12901,12901,81,0.689669087,5-Digit ZCTA,80,Z5,0.007152298,44.636233,-73.493868,
14748,14748,1414,0.326438232,5-Digit ZCTA,1413,Z5,0.002321618,42.1744205,-78.6284035,746
14525,14525,843,0.986070519,5-Digit ZCTA,842,Z5,0.01408725,42.878502,-78.0111235,2865
12168,12168,1119,0.60939971,5-Digit ZCTA,1118,Z5,0.01077287,42.56174006,-73.3912722,1952
14606,14606,605,0.212915206,5-Digit ZCTA,604,Z5,0.001845972,43.173021,-77.71384,
14467,14467,745,0.284661107,5-Digit ZCTA,744,Z5,0.002611331,43.043113,-77.61564,9105
13849,13849,1227,1.029972796,5-Digit ZCTA,1226,Z5,0.022972212,42.3462925,-75.318934,4551
13309,13309,412,1.599077822,5-Digit ZCTA,411,Z5,0.041121103,43.466324,-75.335803,5889
133HH,133HH,539,0.068276822,5-Digit ZCTA,538,Z5,0.00017842,43.252919,-74.916198,
13436,13436,327,1.008497204,5-Digit ZCTA,326,Z5,0.008834655,43.771071,-74.6979375,108
12729,12729,1696,0.300793386,5-Digit ZCTA,1695,Z5,0.002807217,41.4676785,-74.600441,1874
13021,13021,793,1.476732508,5-Digit ZCTA,792,Z5,0.0346778,42.9129355,-76.565885,39506
13041,13041,558,0.092233964,5-Digit ZCTA,557,Z5,0.000271677,43.227068,-76.2606005,10705
12203,12203,1042,0.50719443,5-Digit ZCTA,1041,Z5,0.003269763,42.6849275,-73.8350475,29952
14777,14777,1241,0.363696166,5-Digit ZCTA,1240,Z5,0.002648071,42.4027305,-78.250261,667
14809,14809,1205,0.774234735,5-Digit ZCTA,1204,Z5,0.015797059,42.423439,-77.4400275,2552
14226,14226,813,0.203762668,5-Digit ZCTA,812,Z5,0.0020573,42.976557,-78.794655,29267
13746,13746,1309,0.287845405,5-Digit ZCTA,1308,Z5,0.003141403,42.290931,-75.865104,
11559,11559,2238,0.02851248,5-Digit ZCTA,2237,Z5,2.66E-05,40.607104,-73.698675,8176
11216,11216,2130,0.08207297,5-Digit ZCTA,2129,Z5,0.000282887,40.680903,-73.946334,54316
121XX,121XX,473,0.472274373,5-Digit ZCTA,472,Z5,0.010563282,43.3143675,-74.207161,
10511,10511,1767,0.10083919,5-Digit ZCTA,1766,Z5,0.000401426,41.262811,-73.9455855,2246
120HH,120HH,761,0.170191908,5-Digit ZCTA,760,Z5,0.000807413,43.015135,-73.7451225,
11545,11545,1928,0.408180493,5-Digit ZCTA,1927,Z5,0.003912322,40.823499,-73.58462,12065
12747,12747,1604,0.577287086,5-Digit ZCTA,1603,Z5,0.004120469,41.771913,-74.6685685,1714
10560,10560,1735,0.506546215,5-Digit ZCTA,1734,Z5,0.005967965,41.33414313,-73.610158,4737
10606,10606,1840,0.111968267,5-Digit ZCTA,1839,Z5,0.000436039,41.018347,-73.7759265,16499
14869,14869,1228,0.593665291,5-Digit ZCTA,1227,Z5,0.00540997,42.375891,-76.764031,1378
12549,12549,1682,0.469069779,5-Digit ZCTA,1681,Z5,0.004960278,41.5033475,-74.2205435,10201
12306,12306,1016,0.019118473,5-Digit ZCTA,1015,Z5,2.09E-05,42.7608605,-74.0275275,25636
11430,11430,2216,0.022084095,5-Digit ZCTA,2215,Z5,2.48E-05,40.617287,-73.769703,184
12061,12061,1104,0.450136311,5-Digit ZCTA,1103,Z5,0.005126807,42.601849,-73.6525065,9050
109XX,109XX,1762,0.122571009,5-Digit ZCTA,1761,Z5,0.00046417,41.289903,-74.1103865,
13367,13367,299,1.776339775,5-Digit ZCTA,298,Z5,0.05855631,43.7914015,-75.5878015,8830
12196,12196,1094,0.28525463,5-Digit ZCTA,1093,Z5,0.002771451,42.631061,-73.620361,3031
10990,10990,1750,0.655750229,5-Digit ZCTA,1749,Z5,0.017359231,41.26286106,-74.363437,20631
11566,11566,2218,0.027547919,5-Digit ZCTA,2217,Z5,4.09E-05,40.613002,-73.528121,
12182,12182,954,0.425728187,5-Digit ZCTA,953,Z5,0.003483249,42.791412,-73.615184,14733
11565,11565,2141,0.08057699,5-Digit ZCTA,2140,Z5,0.000307769,40.675052,-73.6725745,8690
12507,12507,1541,0.07200242,5-Digit ZCTA,1540,Z5,0.000244841,42.0082035,-73.9209125,167
120HH,120HH,837,0.406772524,5-Digit ZCTA,836,Z5,0.00024933,42.9309955,-73.4758895,
136HH,136HH,280,0.451815537,5-Digit ZCTA,279,Z5,0.00188211,43.980221,-76.07725698,
146HH,146HH,575,0.105598372,5-Digit ZCTA,574,Z5,0.000315789,43.1979345,-77.5308215,
12871,12871,688,0.029505143,5-Digit ZCTA,687,Z5,3.33E-05,43.1173855,-73.580507,4084
12855,12855,254,1.25702868,5-Digit ZCTA,253,Z5,0.052648618,43.9954295,-73.819351,259
11787,11787,2362,0.434096617,5-Digit ZCTA,2361,Z5,0.004240333,40.859447,-73.2121015,35772
14517,14517,1106,0.732678518,5-Digit ZCTA,1105,Z5,0.00933154,42.5969825,-77.87115,2883
13480,13480,822,0.730383981,5-Digit ZCTA,821,Z5,0.013721528,42.925601,-75.348085,3532
12721,12721,1664,0.492014862,5-Digit ZCTA,1663,Z5,0.005985493,41.5650035,-74.4261955,6627
13346,13346,914,0.855113518,5-Digit ZCTA,913,Z5,0.011087261,42.8130865,-75.5441045,6735
